id,degree,Y,catVar
14938,400,1,d
14939,2,0,b
14940,3,0,b
14941,15,1,c
14942,9,0,a
14943,10,0,b
14944,5,0,b
14945,12,0,a
14946,60,0,b
14947,2,0,a
14948,4,0,a
14949,450,0,a
14950,3,0,b
14951,70,0,a
14952,5,0,b
14953,100,1,d
14954,60,1,c
14955,15,1,c
14956,3,0,b
14957,43,0,b
14958,1,0,b
14959,5,0,b
14960,20,0,b
14961,6,0,b
14962,5,0,a
14963,40,0,a
14964,40,0,b
14965,50,1,d
14966,5,0,b
14967,20,0,b
14968,200,0,b
14969,6,1,c
14970,6,0,b
14971,20,0,a
14972,50,1,c
14973,50,1,c
14974,4,0,b
14975,3,0,b
14976,30,0,b
14977,100,0,b
14978,3,0,b
14979,3,0,b
14980,10,0,b
14981,10,0,b
14982,4,0,b
14983,2,0,b
14984,2,0,b
14985,50,0,b
14986,2,0,b
14987,35,1,d
14988,15,0,b
14989,7,0,b
14990,100,0,b
14991,2,0,a
14992,1,0,b
14993,2,0,b
14994,15,0,b
14995,40,1,d
14996,120,0,a
14997,25,1,c
14998,75,0,a
14999,10,0,a
15000,3,0,a
15001,2,0,b
15002,30,0,b
15003,4,0,b
15004,1,0,b
15005,4,0,b
15006,4,0,b
15007,25,0,b
15008,3,0,b
15009,3,0,b
15010,40,0,a
15011,100,0,a
15012,3,0,b
15013,2,0,a
15014,1,0,b
15015,7,0,b
15016,15,0,b
15017,50,0,a
15018,4,0,b
15019,50,1,d
15020,3,0,b
15021,12,1,c
15022,80,0,b
15023,30,0,a
15024,15,1,d
15025,40,0,b
15026,8,0,a
15027,2,0,b
15028,2,0,b
15029,20,0,b
15030,5,0,b
15031,80,1,d
15032,60,0,b
15033,8,0,b
15034,15,0,b
15035,5,0,b
15036,10,0,a
15037,8,0,a
15038,1,0,b
15039,3,0,a
15040,5,0,b
15041,6,0,b
15042,1,0,b
15043,10,0,b
15044,25,0,b
15045,25,0,b
15046,20,1,d
15047,2,0,b
15048,1,0,b
15049,1,0,a
15050,1,0,a
15051,12,1,d
15052,4,0,b
15053,7,0,a
15054,10,0,b
15055,2,0,b
15056,12,0,b
15057,10,0,b
15058,40,0,a
15059,20,1,c
15060,200,0,b
15061,20,0,b
15062,3,0,b
15063,7,0,b
15064,10,0,b
15065,2,0,b
15066,3,1,d
15067,30,1,c
15068,40,0,b
15069,60,1,d
15070,5,0,b
15071,5,0,b
15072,15,0,b
15073,4,0,b
15074,15,1,c
15075,110,0,b
15076,10,1,d
15077,1,0,b
15078,10,0,b
15079,40,1,d
15080,2,0,b
15081,30,0,b
15082,10,0,b
15083,1,0,a
15084,10,0,b
15085,15,0,a
15086,150,0,a
15087,30,0,a
15088,10,0,b
15089,2,0,b
15090,2,0,b
15091,26,0,b
15092,50,0,a
15093,3,0,b
15094,28,0,b
15095,4,0,b
15096,15,1,d
15097,500,1,c
15098,4,1,d
15099,10,1,d
15100,25,1,d
15101,6,0,b
15102,5,0,a
15103,13,1,d
15104,4,0,b
15105,35,1,d
15106,3,0,b
15107,2,0,b
15108,2,0,b
15109,10,0,a
15110,120,0,b
15111,200,1,c
15112,3,0,a
15113,11,1,c
15114,8,0,b
15115,2,0,b
15116,8,0,b
15117,10,0,a
15118,3,0,a
15119,10,0,b
15120,2,0,a
15121,6,0,a
15122,2,0,b
15123,15,0,a
15124,4,0,b
15125,20,0,a
15126,20,0,b
15127,3,1,d
15128,30,0,b
15129,25,0,b
15130,7,0,b
15131,30,0,a
15132,20,1,d
15133,15,0,a
15134,8,0,b
15135,8,0,b
15136,3,0,b
15137,1,0,a
15138,15,0,b
15139,25,0,b
15140,250,0,b
15141,1,0,b
15142,20,1,d
15143,20,0,b
15144,7,0,b
15145,2,1,d
15146,10,0,b
15147,40,1,d
15148,6,0,b
15149,8,0,b
15150,10,0,a
15151,2,0,a
15152,1,1,d
15153,4,0,b
15154,10,0,b
15155,2,0,b
15156,1,0,b
15157,15,0,a
15158,10,0,b
15159,20,0,b
15160,10,0,b
15161,60,0,a
15162,12,0,a
15163,30,0,b
15164,4,0,a
15165,3,0,b
15166,6,1,d
15167,2,0,b
15168,1,0,b
15169,50,0,a
15170,4,0,a
15171,5,0,a
15172,165,0,a
15173,2,0,b
15174,5,0,b
15175,1,0,b
15176,30,0,a
15177,8,0,b
15178,1,0,b
15179,1,0,b
15180,60,1,d
15181,60,0,b
15182,1,0,b
15183,50,1,d
15184,70,1,d
15185,3,0,b
15186,30,0,a
15187,3,0,b
15188,30,0,b
15189,30,0,a
15190,10,0,a
15191,1,0,b
15192,2,0,b
15193,5,0,b
15194,5,0,b
15195,10,0,a
15196,4,0,a
15197,10,0,b
15198,25,0,b
15199,80,0,b
15200,6,0,b
15201,30,0,b
15202,4,0,a
15203,50,0,b
15204,70,0,b
15205,9,0,a
15206,2,0,b
15207,150,0,a
15208,1,0,b
15209,2,0,b
15210,6,0,b
15211,25,0,b
15212,40,0,a
15213,25,0,b
15214,5,0,a
15215,60,0,b
15216,1,0,b
15217,20,0,b
15218,3,1,c
15219,6,0,b
15220,5,0,b
15221,5,0,a
15222,2,1,d
15223,25,0,b
15224,15,1,c
15225,1,0,b
15226,100,0,b
15227,3,0,b
15228,100,1,d
15229,3,0,b
15230,10,0,b
15231,6,0,a
15232,30,0,b
15233,200,1,c
15234,5,0,b
15235,2,1,d
15236,4,0,b
15237,2,0,b
15238,1,0,b
15239,4,0,a
15240,3,0,a
15241,10,0,a
15242,6,0,b
15243,150,0,b
15244,30,0,b
15245,20,1,d
15246,2,0,b
15247,10,0,b
15248,5,0,b
15249,6,0,a
15250,8,0,b
15251,3,0,b
15252,10,0,a
15253,1,0,b
15254,50,0,b
15255,3,0,b
15256,8,0,a
15257,5,0,b
15258,8,0,b
15259,5,0,a
15260,20,0,b
15261,50,0,b
15262,14,0,b
15263,35,0,b
15264,2,0,b
15265,2,0,a
15266,1,0,b
15267,10,0,b
15268,10,0,b
15269,30,1,d
15270,6,0,b
15271,50,0,a
15272,100,1,c
15273,40,0,a
15274,5,0,a
15275,50,1,d
15276,40,0,b
15277,15,0,b
15278,7,0,b
15279,50,0,b
15280,6,0,b
15281,10,0,a
15282,1,0,b
15283,60,1,c
15284,200,0,b
15285,5,1,c
15286,30,1,d
15287,60,0,a
15288,5,0,b
15289,50,1,d
15290,14,1,d
15291,5,0,b
15292,10,0,b
15293,3,0,b
15294,15,1,d
15295,20,1,c
15296,5,0,b
15297,6,0,b
15298,3,1,c
15299,50,0,b
15300,15,0,b
15301,1,0,b
15302,125,1,d
15303,20,1,d
15304,20,0,b
15305,2,0,b
15306,6,0,a
15307,5,0,b
15308,120,1,d
15309,10,0,b
15310,5,0,b
15311,100,1,c
15312,2,1,d
15313,3,0,b
15314,15,0,a
15315,35,0,b
15316,70,0,b
15317,4,0,b
15318,6,0,a
15319,18,0,b
15320,5,0,b
15321,5,0,b
15322,35,1,c
15323,5,0,b
15324,35,0,b
15325,6,0,b
15326,40,0,b
15327,1,0,b
15328,12,0,b
15329,30,0,b
15330,15,1,d
15331,200,0,b
15332,60,0,b
15333,2,0,a
15334,25,0,b
15335,20,0,a
15336,50,1,d
15337,4,0,a
15338,10,0,b
15339,70,0,b
15340,25,1,d
15341,1,0,b
15342,3,0,a
15343,30,0,a
15344,4,0,b
15345,6,0,b
15346,15,0,b
15347,2,0,a
15348,3,0,a
15349,8,0,a
15350,400,0,b
15351,10,0,a
15352,7,0,b
15353,30,1,d
15354,6,0,b
15355,10,0,b
15356,30,1,d
15357,1,0,a
15358,10,0,b
15359,5,0,b
15360,25,0,b
15361,20,0,b
15362,1,0,b
15363,25,0,b
15364,15,1,c
15365,50,1,d
15366,10,0,b
15367,60,0,b
15368,40,0,b
15369,100,0,b
15370,6,0,b
15371,2,0,a
15372,70,1,c
15373,5,1,d
15374,3,0,b
15375,3,0,b
15376,200,0,a
15377,20,1,c
15378,1,0,b
15379,20,0,b
15380,3,0,b
15381,10,1,c
15382,8,0,b
15383,20,1,d
15384,1,0,b
15385,3,0,b
15386,150,1,d
15387,27,0,b
15388,60,0,b
15389,30,0,b
15390,160,1,d
15391,3,0,b
15392,150,0,b
15393,2,0,b
15394,3,0,a
15395,3,0,a
15396,5,0,a
15397,34,0,b
15398,25,1,d
15399,20,0,b
15400,200,0,a
15401,7,0,b
15402,300,0,a
15403,2,0,b
15404,6,0,b
15405,6,0,b
15406,20,0,a
15407,25,1,d
15408,10,0,a
15409,2,0,b
15410,10,0,a
15411,2,0,b
15412,30,1,d
15413,25,0,a
15414,8,0,b
15415,50,0,b
15416,30,1,d
15417,4,0,b
15418,4,0,b
15419,50,0,b
15420,25,1,d
15421,30,1,c
15422,8,0,b
15423,6,0,b
15424,37,0,b
15425,500,0,b
15426,6,0,a
15427,2,0,b
15428,20,0,b
15429,1,0,b
15430,8,0,b
15431,4,0,b
15432,15,1,d
15433,7,0,b
15434,40,0,a
15435,3,0,b
15436,10,0,a
15437,300,0,b
15438,30,0,b
15439,5,0,a
15440,1,0,b
15441,3,0,b
15442,3,0,b
15443,100,1,d
15444,160,1,d
15445,3,0,a
15446,5,0,a
15447,15,1,d
15448,85,0,b
15449,12,0,b
15450,5,0,b
15451,35,0,b
15452,50,0,b
15453,12,0,a
15454,10,0,b
15455,280,0,b
15456,10,1,d
15457,7,0,b
15458,1,0,a
15459,1,0,b
15460,35,0,b
15461,16,1,d
15462,1,0,a
15463,80,0,a
15464,17,0,a
15465,110,0,b
15466,50,1,d
15467,8,0,b
15468,2,0,a
15469,1,1,d
15470,15,1,c
15471,30,0,b
15472,10,1,c
15473,13,0,b
15474,50,0,b
15475,15,1,c
15476,20,0,b
15477,25,1,d
15478,30,1,d
15479,120,1,d
15480,1,0,b
15481,18,0,b
15482,20,0,b
15483,2,0,b
15484,10,0,a
15485,5,0,b
15486,3,0,b
15487,35,0,a
15488,20,1,d
15489,500,0,b
15490,20,1,d
15491,18,0,b
15492,5,0,b
15493,40,0,b
15494,10,0,b
15495,10,0,b
15496,1,0,b
15497,10,0,b
15498,2,0,b
15499,10,0,b
15500,110,1,c
15501,50,0,b
15502,15,1,d
15503,10,0,b
15504,35,1,d
15505,20,0,a
15506,25,0,b
15507,10,1,d
15508,5,0,a
15509,3,0,b
15510,3,0,b
15511,1,0,b
15512,11,1,d
15513,4,0,b
15514,30,0,b
15515,1,0,b
15516,15,0,b
15517,20,1,d
15518,70,1,c
15519,200,0,b
15520,150,0,b
15521,4,0,a
15522,2,0,a
15523,30,0,b
15524,4,0,b
15525,25,0,a
15526,90,0,a
15527,12,0,b
15528,2,0,b
15529,20,0,b
15530,90,0,b
15531,20,0,b
15532,1,0,b
15533,100,1,d
15534,20,1,d
15535,10,0,b
15536,1,0,a
15537,6,0,b
15538,8,0,a
15539,6,0,a
15540,50,0,b
15541,15,0,b
15542,30,1,c
15543,10,0,b
15544,12,0,b
15545,15,0,b
15546,35,0,b
15547,10,0,a
15548,6,0,b
15549,10,0,b
15550,2,0,b
15551,4,0,b
15552,30,1,d
15553,100,1,d
15554,60,0,b
15555,150,0,b
15556,60,0,b
15557,15,1,d
15558,8,0,b
15559,10,0,a
15560,35,0,b
15561,6,0,b
15562,1,0,b
15563,35,1,c
15564,30,1,d
15565,50,1,d
15566,2,0,b
15567,8,0,b
15568,20,1,d
15569,15,0,b
15570,4,0,b
15571,1,0,a
15572,20,1,d
15573,200,1,d
15574,6,0,b
15575,30,1,d
15576,6,0,b
15577,20,0,b
15578,5,0,b
15579,30,0,b
15580,210,1,d
15581,70,0,a
15582,2,0,b
15583,50,0,b
15584,30,1,d
15585,140,1,d
15586,60,0,b
15587,40,0,a
15588,45,0,b
15589,2,0,b
15590,100,0,b
15591,60,1,d
15592,4,0,b
15593,100,0,b
15594,150,0,b
15595,40,1,d
15596,70,0,a
15597,6,0,a
15598,1,0,b
15599,1,0,a
15600,4,0,b
15601,9,0,b
15602,12,0,b
15603,70,1,d
15604,15,0,a
15605,75,0,b
15606,5,1,c
15607,60,0,a
15608,10,0,b
15609,10,0,b
15610,45,0,a
15611,20,0,b
15612,1,1,c
15613,150,1,d
15614,1,0,b
15615,5,0,b
15616,15,0,a
15617,10,0,b
15618,1,0,b
15619,100,0,b
15620,15,0,b
15621,3,0,b
15622,25,1,d
15623,20,1,d
15624,8,0,b
15625,10,0,b
15626,100,1,d
15627,15,0,a
15628,2,0,b
15629,10,0,a
15630,90,0,b
15631,2,0,b
15632,8,0,a
15633,5,0,b
15634,70,0,b
15635,3,0,b
15636,4,0,a
15637,15,1,d
15638,9,0,b
15639,2,0,b
15640,15,1,d
15641,5,0,b
15642,1,0,b
15643,10,0,b
15644,5,0,b
15645,30,0,a
15646,2,0,b
15647,4,0,b
15648,60,1,d
15649,5,0,b
15650,10,0,a
15651,14,0,b
15652,18,1,d
15653,8,0,b
15654,2,0,b
15655,25,1,d
15656,1,0,a
15657,1,0,a
15658,1,0,b
15659,2,0,a
15660,2,0,b
15661,10,0,b
15662,48,1,d
15663,80,1,d
15664,50,0,a
15665,3,0,b
15666,4,0,b
15667,50,1,d
15668,150,0,b
15669,1,0,b
15670,1,1,d
15671,3,0,a
15672,3,0,a
15673,10,0,b
15674,5,0,b
15675,50,0,b
15676,25,0,b
15677,3,0,b
15678,4,0,b
15679,8,0,b
15680,30,0,b
15681,2,0,b
15682,10,0,b
15683,200,1,d
15684,10,0,b
15685,40,0,b
15686,5,0,b
15687,50,1,c
15688,2,0,b
15689,5,0,b
15690,5,1,d
15691,50,0,b
15692,500,0,b
15693,2,0,b
15694,5,1,c
15695,5,0,b
15696,10,0,b
15697,3,1,c
15698,6,0,b
15699,1,0,a
15700,4,0,a
15701,15,1,d
15702,20,0,b
15703,80,0,b
15704,60,1,d
15705,1,0,a
15706,12,0,a
15707,1,0,b
15708,4,0,a
15709,5,0,a
15710,20,1,c
15711,3,1,d
15712,6,0,a
15713,20,0,b
15714,5,1,d
15715,100,0,b
15716,30,0,b
15717,4,0,b
15718,2,0,b
15719,12,0,a
15720,1,1,d
15721,10,0,b
15722,100,0,b
15723,100,0,b
15724,4,0,a
15725,30,1,d
15726,50,1,c
15727,5,0,b
15728,5,0,a
15729,6,0,b
15730,8,0,b
15731,15,0,b
15732,2,0,b
15733,4,0,b
15734,1,0,a
15735,10,1,d
15736,10,0,b
15737,20,0,b
15738,4,0,b
15739,10,0,b
15740,20,0,b
15741,4,0,b
15742,30,0,b
15743,30,0,b
15744,2,0,a
15745,30,1,d
15746,2,0,b
15747,3,0,b
15748,7,0,a
15749,3,0,a
15750,3,0,a
15751,8,0,b
15752,200,1,c
15753,3,0,b
15754,2,1,c
15755,12,1,d
15756,20,0,b
15757,5,0,b
15758,15,0,a
15759,20,0,b
15760,25,0,b
15761,80,0,a
15762,25,1,d
15763,15,0,b
15764,30,0,b
15765,6,0,b
15766,80,1,d
15767,20,1,d
15768,30,0,a
15769,8,0,b
15770,2,0,b
15771,10,0,a
15772,10,0,a
15773,16,1,d
15774,12,1,d
15775,12,0,b
15776,8,0,b
15777,15,0,b
15778,1,0,b
15779,6,1,d
15780,20,1,d
15781,1,0,b
15782,20,1,d
15783,6,0,b
15784,6,0,b
15785,25,1,d
15786,15,0,b
15787,200,0,b
15788,35,0,b
15789,65,1,d
15790,20,1,d
15791,2,0,a
15792,15,1,c
15793,30,0,b
15794,8,0,a
15795,30,0,b
15796,6,0,b
15797,110,1,d
15798,45,0,b
15799,15,0,b
15800,8,0,a
15801,30,0,a
15802,2,0,b
15803,20,1,d
15804,100,0,a
15805,30,0,b
15806,7,0,a
15807,1,1,c
15808,1000,0,b
15809,10,1,d
15810,8,0,b
15811,150,0,b
15812,1,0,b
15813,5,0,a
15814,1,0,a
15815,20,0,b
15816,2,0,b
15817,50,0,b
15818,30,1,d
15819,2,0,b
15820,30,1,d
15821,102,0,b
15822,25,0,b
15823,6,0,a
15824,2,0,b
15825,4,0,b
15826,50,0,b
15827,35,0,b
15828,5,0,a
15829,2,0,b
15830,8,0,a
15831,50,0,b
15832,5,0,b
15833,1,0,b
15834,15,1,c
15835,2,0,a
15836,1,0,a
15837,7,0,a
15838,12,0,b
15839,3,0,b
15840,6,0,b
15841,3,1,d
15842,10,0,b
15843,54,0,a
15844,15,0,b
15845,20,1,d
15846,8,1,d
15847,30,0,b
15848,5,0,b
15849,10,0,b
15850,25,1,d
15851,1,0,a
15852,4,0,a
15853,4,0,a
15854,1,0,b
15855,15,1,d
15856,10,1,d
15857,5,0,b
15858,4,1,d
15859,3,0,b
15860,1,0,b
15861,12,1,d
15862,25,0,b
15863,1,1,d
15864,5,0,b
15865,3,0,a
15866,10,0,b
15867,3,0,b
15868,4,0,b
15869,15,1,d
15870,42,1,d
15871,15,0,a
15872,8,0,a
15873,20,1,d
15874,20,0,b
15875,15,0,b
15876,10,0,b
15877,3,0,a
15878,800,0,b
15879,4,0,b
15880,1,0,b
15881,1,0,a
15882,7,0,b
15883,3,0,b
15884,50,1,d
15885,30,0,b
15886,10,0,b
15887,57,0,b
15888,8,0,a
15889,10,0,a
15890,10,0,b
15891,8,1,d
15892,25,0,b
15893,2,0,b
15894,10,0,b
15895,15,0,a
15896,5,0,b
15897,20,0,b
15898,30,0,a
15899,1,0,b
15900,190,0,a
15901,7,0,b
15902,4,0,b
15903,4,0,b
15904,6,0,b
15905,2,0,a
15906,10,0,a
15907,2,0,a
15908,30,0,b
15909,45,1,d
15910,4,0,b
15911,8,0,a
15912,5,0,b
15913,1,0,b
15914,1,0,b
15915,45,0,b
15916,5,0,b
15917,12,1,d
15918,2,0,b
15919,80,0,b
15920,40,0,a
15921,90,0,b
15922,6,0,a
15923,5,0,b
15924,100,0,b
15925,12,1,d
15926,10,0,b
15927,30,1,d
15928,10,0,b
15929,10,0,b
15930,40,1,d
15931,15,0,b
15932,3,0,b
15933,2,1,d
15934,1,0,b
15935,10,0,b
15936,50,0,b
15937,15,0,b
15938,20,0,b
15939,2,0,b
15940,50,0,b
15941,250,0,b
15942,30,0,b
15943,30,0,a
15944,7,0,b
15945,5,0,b
15946,20,0,b
15947,10,0,b
15948,1,0,b
15949,4,0,b
15950,20,1,d
15951,3,0,b
15952,10,0,a
15953,8,0,b
15954,20,1,d
15955,30,0,b
15956,15,0,b
15957,100,0,b
15958,12,0,b
15959,2,0,a
15960,12,1,c
15961,45,0,b
15962,3,0,b
15963,1,1,c
15964,4,0,a
15965,12,0,a
15966,5,1,d
15967,200,0,b
15968,30,1,c
15969,3,1,d
15970,30,1,d
15971,10,0,a
15972,34,1,d
15973,3,0,b
15974,4,0,b
15975,6,0,b
15976,7,0,b
15977,3,0,a
15978,6,0,b
15979,40,0,b
15980,100,0,b
15981,3,0,b
15982,50,0,b
15983,50,0,b
15984,40,0,a
15985,200,0,b
15986,4,1,d
15987,150,0,b
15988,20,0,b
15989,12,0,b
15990,14,0,b
15991,4,0,b
15992,50,0,b
15993,20,0,b
15994,7,0,b
15995,10,0,a
15996,1,0,a
15997,8,0,b
15998,3,0,b
15999,20,0,b
16000,30,0,a
16001,12,0,b
16002,1,0,a
16003,5,0,b
16004,50,0,b
16005,30,0,b
16006,7,0,b
16007,10,0,b
16008,20,0,b
16009,3,0,b
16010,2,0,b
16011,5,0,b
16012,100,1,d
16013,3,0,b
16014,80,1,d
16015,110,0,a
16016,10,0,b
16017,1,0,b
16018,6,0,b
16019,2,0,b
16020,15,1,d
16021,5,0,b
16022,2,0,b
16023,5,0,a
16024,10,0,b
16025,12,1,c
16026,1,0,a
16027,10,0,b
16028,10,1,c
16029,30,0,b
16030,2,0,b
16031,60,0,b
16032,3,1,d
16033,50,1,c
16034,35,0,b
16035,6,0,b
16036,4,0,b
16037,13,1,d
16038,18,0,b
16039,50,0,b
16040,1,0,a
16041,30,0,a
16042,5,0,b
16043,30,0,b
16044,75,1,d
16045,22,1,d
16046,20,1,d
16047,2,0,b
16048,2,0,a
16049,10,0,a
16050,100,0,b
16051,7,0,b
16052,5,0,b
16053,4,0,b
16054,18,0,b
16055,8,0,b
16056,6,0,b
16057,12,1,d
16058,4,1,d
16059,30,1,d
16060,4,0,a
16061,4,0,b
16062,2,0,b
16063,25,1,d
16064,2,0,b
16065,70,1,d
16066,100,0,b
16067,3,0,b
16068,5,0,b
16069,60,0,b
16070,100,1,d
16071,140,0,b
16072,7,0,b
16073,30,0,b
16074,20,0,b
16075,15,1,d
16076,7,0,b
16077,40,1,d
16078,15,1,d
16079,22,1,c
16080,15,1,d
16081,20,0,b
16082,4,0,a
16083,6,0,b
16084,3,0,b
16085,15,0,a
16086,1,0,a
16087,3,0,b
16088,2,0,b
16089,4,0,b
16090,5,0,b
16091,6,0,a
16092,150,0,b
16093,50,0,b
16094,110,0,a
16095,20,0,b
16096,15,0,a
16097,25,0,b
16098,1,0,a
16099,30,1,c
16100,3,0,b
16101,81,0,b
16102,6,0,b
16103,40,0,a
16104,3,0,b
16105,2,0,a
16106,4,0,b
16107,4,0,b
16108,3,0,b
16109,12,1,d
16110,30,0,b
16111,4,0,b
16112,5,0,a
16113,30,1,d
16114,10,0,b
16115,7,0,b
16116,100,0,b
16117,5,0,a
16118,2,1,c
16119,100,1,c
16120,80,0,b
16121,8,0,a
16122,1,0,b
16123,3,0,b
16124,20,0,b
16125,10,0,b
16126,20,0,b
16127,30,0,b
16128,30,1,d
16129,10,0,b
16130,70,0,b
16131,15,1,d
16132,30,0,b
16133,1,0,b
16134,20,0,a
16135,70,0,a
16136,14,0,b
16137,3,1,d
16138,10,0,b
16139,100,0,b
16140,6,0,a
16141,30,0,b
16142,30,0,b
16143,12,1,d
16144,15,0,b
16145,20,0,b
16146,3,0,b
16147,2,0,b
16148,15,0,a
16149,3,0,a
16150,5,0,b
16151,10,1,d
16152,30,0,b
16153,4,0,b
16154,4,0,b
16155,2,0,a
16156,20,0,b
16157,100,0,b
16158,30,0,b
16159,5,0,b
16160,15,1,d
16161,10,0,b
16162,3,0,b
16163,50,0,b
16164,1,1,d
16165,150,0,a
16166,50,0,b
16167,70,0,b
16168,30,0,a
16169,25,1,d
16170,4,0,a
16171,10,0,b
16172,2,0,b
16173,7,0,b
16174,2,0,b
16175,20,0,b
16176,20,0,b
16177,20,0,b
16178,6,0,b
16179,100,0,b
16180,2,0,b
16181,6,0,b
16182,100,0,b
16183,10,0,b
16184,2,0,b
16185,4,0,b
16186,20,1,d
16187,15,0,b
16188,10,0,a
16189,8,0,a
16190,4,0,b
16191,5,0,b
16192,40,0,b
16193,100,0,b
16194,15,1,d
16195,200,1,d
16196,30,1,d
16197,35,0,b
16198,3,0,b
16199,1,0,b
16200,45,1,d
16201,20,0,a
16202,100,1,c
16203,50,0,b
16204,3,0,b
16205,6,0,a
16206,20,1,c
16207,10,0,b
16208,56,0,b
16209,5,1,d
16210,10,0,b
16211,100,1,c
16212,15,0,b
16213,25,0,b
16214,100,0,b
16215,12,0,b
16216,20,1,c
16217,150,0,b
16218,3,0,b
16219,5,0,b
16220,80,0,b
16221,1,0,b
16222,25,0,b
16223,5,0,b
16224,100,1,d
16225,50,1,c
16226,4,0,b
16227,80,0,b
16228,20,0,b
16229,10,0,b
16230,4,0,b
16231,10,0,a
16232,10,0,b
16233,20,0,b
16234,350,0,b
16235,190,0,a
16236,20,0,b
16237,20,1,c
16238,100,1,d
16239,15,0,b
16240,2,0,b
16241,2,0,b
16242,4,1,c
16243,50,0,b
16244,5,0,b
16245,3,0,b
16246,10,1,d
16247,2,0,a
16248,32,0,a
16249,65,1,d
16250,5,0,b
16251,7,0,b
16252,10,0,b
16253,23,0,a
16254,3,0,a
16255,15,1,d
16256,15,0,b
16257,3,0,b
16258,8,0,b
16259,100,0,b
16260,30,1,d
16261,10,0,b
16262,2,1,d
16263,2,0,b
16264,45,0,b
16265,3,0,b
16266,25,0,b
16267,3,1,d
16268,50,0,a
16269,1,0,a
16270,1,0,b
16271,30,0,b
16272,5,0,b
16273,12,1,d
16274,6,1,d
16275,5,0,b
16276,230,0,b
16277,20,0,b
16278,5,0,b
16279,8,0,b
16280,25,0,b
16281,10,0,b
16282,45,1,d
16283,1,0,a
16284,3,0,b
16285,10,0,b
16286,10,0,b
16287,5,0,b
16288,6,0,b
16289,4,0,b
16290,21,1,d
16291,1,0,a
16292,50,0,b
16293,10,0,b
16294,1,0,b
16295,3,0,b
16296,2,0,b
16297,8,0,b
16298,134,0,b
16299,80,1,d
16300,1,0,a
16301,6,0,b
16302,15,1,d
16303,3,0,b
16304,8,0,a
16305,120,1,d
16306,30,1,d
16307,3,0,b
16308,15,0,b
16309,6,0,a
16310,15,0,a
16311,2,1,d
16312,100,0,a
16313,25,0,a
16314,2,1,d
16315,20,0,b
16316,21,0,a
16317,60,1,d
16318,35,0,b
16319,60,0,a
16320,15,0,b
16321,28,1,d
16322,1,0,b
16323,1,0,b
16324,20,0,b
16325,1,0,b
16326,50,1,d
16327,15,0,b
16328,15,1,d
16329,30,1,c
16330,5,0,b
16331,15,0,b
16332,170,0,b
16333,5,0,a
16334,200,0,b
16335,200,0,b
16336,50,0,b
16337,150,0,a
16338,7,0,b
16339,15,1,d
16340,2,0,b
16341,8,0,b
16342,4,0,b
16343,2,0,a
16344,3,0,b
16345,12,1,c
16346,60,0,a
16347,8,0,a
16348,20,1,d
16349,10,1,c
16350,4,0,a
16351,10,0,a
16352,4,0,b
16353,50,0,b
16354,15,0,b
16355,150,1,c
16356,5,0,a
16357,40,1,d
16358,6,0,b
16359,60,0,a
16360,5,1,d
16361,10,0,b
16362,20,0,b
16363,7,0,a
16364,25,0,b
16365,5,0,b
16366,80,0,b
16367,6,0,b
16368,5,0,b
16369,2,0,b
16370,12,0,b
16371,30,1,d
16372,50,0,b
16373,16,0,b
16374,5,0,b
16375,50,0,b
16376,3,0,a
16377,10,0,a
16378,1,0,b
16379,100,0,b
16380,8,0,b
16381,75,0,b
16382,3,0,b
16383,1,0,b
16384,10,0,b
16385,10,0,a
16386,8,0,b
16387,45,0,a
16388,3,1,d
16389,100,0,b
16390,20,1,c
16391,2,0,b
16392,10,0,a
16393,5,0,b
16394,5,0,b
16395,2,0,b
16396,12,0,b
16397,4,0,b
16398,5,0,a
16399,20,0,b
16400,6,0,b
16401,4,0,b
16402,1,0,b
16403,28,0,b
16404,50,0,b
16405,15,0,b
16406,3,0,b
16407,10,0,b
16408,3,0,a
16409,12,0,b
16410,15,0,b
16411,15,0,b
16412,1,0,b
16413,3,0,b
16414,26,0,b
16415,50,0,b
16416,6,0,a
16417,1000,1,d
16418,4,0,b
16419,126,0,b
16420,30,1,c
16421,3,0,a
16422,100,1,d
16423,14,0,b
16424,6,0,a
16425,12,1,d
16426,3,1,d
16427,300,0,b
16428,15,0,b
16429,40,0,b
16430,25,0,a
16431,40,1,c
16432,1,0,b
16433,2,1,d
16434,500,0,a
16435,70,0,b
16436,2,0,a
16437,1,0,b
16438,20,0,a
16439,30,1,d
16440,10,0,b
16441,6,0,b
16442,2,0,b
16443,10,0,b
16444,40,1,d
16445,2,0,a
16446,5,0,a
16447,30,1,d
16448,10,1,d
16449,11,0,a
16450,50,0,b
16451,10,1,d
16452,45,0,b
16453,2,0,b
16454,15,1,d
16455,30,0,b
16456,30,1,d
16457,4,0,b
16458,4,0,b
16459,10,0,b
16460,1,0,b
16461,4,1,c
16462,20,0,b
16463,50,1,d
16464,4,0,b
16465,10,0,b
16466,10,0,b
16467,3,0,a
16468,10,0,b
16469,10,0,b
16470,10,0,b
16471,5,0,a
16472,5,0,b
16473,2,1,d
16474,50,1,c
16475,60,0,b
16476,3,0,a
16477,10,0,a
16478,10,0,a
16479,2,0,b
16480,6,0,b
16481,9,0,b
16482,3,0,b
16483,1,0,b
16484,29,0,a
16485,20,1,d
16486,10,0,b
16487,20,0,a
16488,15,1,d
16489,20,0,b
16490,10,0,b
16491,10,0,a
