id,degree,Y
15290,8,0
15291,9,0
15292,5,0
15293,5,1
15294,4,0
15295,5,0
15296,8,0
15297,5,0
15298,7,0
15299,8,0
15300,6,0
15301,10,0
15302,4,0
15303,7,0
15304,5,0
15305,5,0
15306,4,0
15307,8,0
15308,9,1
15309,4,1
15310,5,0
15311,7,0
15312,5,0
15313,7,0
15314,10,0
15315,5,1
15316,11,0
15317,5,0
15318,3,0
15319,5,0
15320,7,1
15321,3,0
15322,3,0
15323,6,1
15324,12,0
15325,6,0
15326,6,1
15327,7,0
15328,6,0
15329,6,0
15330,8,0
15331,4,1
15332,8,0
15333,5,0
15334,7,0
15335,3,0
15336,9,0
15337,9,0
15338,5,0
15339,7,0
15340,5,0
15341,1,0
15342,7,0
15343,7,0
15344,12,0
15345,7,0
15346,3,0
15347,5,0
15348,10,0
15349,3,0
15350,5,0
15351,8,0
15352,3,0
15353,2,1
15354,6,0
15355,6,1
15356,1,0
15357,6,0
15358,2,0
15359,4,0
15360,4,0
15361,6,0
15362,4,0
15363,12,0
15364,7,0
15365,6,0
15366,6,0
15367,8,0
15368,9,0
15369,6,1
15370,11,1
15371,11,0
15372,6,0
15373,5,0
15374,2,0
15375,4,0
15376,4,0
15377,8,0
15378,9,1
15379,8,0
15380,5,0
15381,7,0
15382,5,0
15383,4,0
15384,6,1
15385,6,0
15386,6,1
15387,9,0
15388,9,0
15389,8,1
15390,4,0
15391,6,0
15392,8,0
15393,7,1
15394,4,0
15395,5,0
15396,3,0
15397,11,0
15398,7,0
15399,5,0
15400,6,0
15401,7,0
15402,4,1
15403,4,0
15404,3,0
15405,5,0
15406,5,1
15407,4,0
15408,2,0
15409,12,1
15410,3,0
15411,5,0
15412,4,1
15413,10,0
15414,10,0
15415,5,1
15416,3,0
15417,7,0
15418,4,0
15419,6,0
15420,6,1
15421,6,0
15422,4,0
15423,7,1
15424,4,0
15425,5,1
15426,2,0
15427,8,0
15428,4,0
15429,7,1
15430,4,0
15431,6,0
15432,3,0
15433,7,1
15434,9,0
15435,10,0
15436,8,0
15437,7,0
15438,4,0
15439,5,1
15440,6,0
15441,10,1
15442,2,0
15443,8,0
15444,7,1
15445,7,0
15446,5,0
15447,10,0
15448,6,0
15449,4,0
15450,8,0
15451,6,0
15452,4,0
15453,7,0
15454,6,1
15455,5,0
15456,2,0
15457,7,0
15458,5,1
15459,6,0
15460,7,0
15461,5,0
15462,3,0
15463,4,0
15464,14,0
15465,8,1
15466,4,0
15467,5,0
15468,8,1
15469,9,0
15470,7,0
15471,4,1
15472,3,0
15473,4,0
15474,4,0
15475,5,0
15476,6,0
15477,2,0
15478,2,0
15479,6,1
15480,3,1
15481,5,0
15482,5,0
15483,8,0
15484,7,0
15485,6,0
15486,6,0
15487,5,0
15488,9,0
15489,3,0
15490,7,1
15491,9,0
15492,2,0
15493,10,0
15494,5,1
15495,4,0
15496,5,0
15497,3,1
15498,4,0
15499,9,1
15500,4,1
15501,4,0
15502,8,0
15503,5,0
15504,7,1
15505,7,0
15506,7,0
15507,3,1
15508,5,0
15509,9,0
15510,4,0
15511,6,0
15512,6,0
15513,7,0
15514,6,1
15515,5,0
15516,9,0
15517,9,0
15518,8,0
15519,3,0
15520,7,1
15521,7,0
15522,5,0
15523,2,0
15524,5,0
15525,5,1
15526,6,1
15527,5,0
15528,4,0
15529,7,0
15530,10,0
15531,7,0
15532,7,0
15533,9,0
15534,12,0
15535,8,0
15536,9,0
15537,7,0
15538,3,0
15539,11,0
15540,10,0
15541,5,0
15542,5,1
15543,5,0
15544,2,0
15545,10,1
15546,5,0
15547,6,0
15548,9,0
15549,7,0
15550,3,0
15551,7,0
15552,9,0
15553,2,0
15554,7,0
15555,9,1
15556,7,1
15557,6,0
15558,7,0
15559,2,0
15560,7,0
15561,8,0
15562,6,0
15563,7,1
15564,9,0
15565,6,0
15566,10,0
15567,5,0
15568,8,0
15569,4,0
15570,5,0
15571,6,0
15572,8,0
15573,1,0
15574,9,0
15575,5,0
15576,8,1
15577,8,0
15578,8,0
15579,2,0
15580,12,1
15581,9,0
15582,10,0
15583,4,0
15584,8,0
15585,3,0
15586,6,1
15587,5,1
15588,9,0
15589,8,1
15590,3,1
15591,5,0
15592,8,0
15593,3,0
15594,8,0
15595,3,0
15596,6,0
15597,8,0
15598,9,1
15599,8,0
15600,6,0
15601,9,0
15602,2,1
15603,9,0
15604,4,0
15605,7,1
15606,5,1
15607,6,0
15608,4,0
15609,5,0
15610,4,0
15611,6,0
15612,4,0
15613,16,0
15614,10,0
15615,9,0
15616,9,0
15617,6,0
15618,2,0
15619,8,0
15620,4,0
15621,7,1
15622,7,0
15623,6,0
15624,3,0
15625,6,0
15626,9,0
15627,6,0
15628,8,0
15629,7,0
15630,6,0
15631,4,0
15632,6,0
15633,4,0
15634,8,0
15635,4,0
15636,10,1
15637,5,0
15638,7,0
15639,7,0
15640,7,0
15641,10,0
15642,7,0
15643,6,0
15644,7,0
15645,4,0
15646,6,0
15647,6,0
15648,7,0
15649,3,0
15650,9,0
15651,7,0
15652,7,0
15653,7,1
15654,6,0
15655,3,1
15656,5,0
15657,4,0
15658,7,1
15659,4,1
15660,1,0
15661,7,0
15662,2,0
15663,3,1
15664,4,0
15665,6,0
15666,9,1
15667,2,0
15668,6,0
15669,6,0
15670,4,0
15671,9,0
15672,5,1
15673,6,1
15674,8,0
15675,6,1
15676,3,0
15677,5,1
15678,6,0
15679,3,0
15680,10,0
15681,4,0
15682,5,0
15683,5,1
15684,6,1
15685,8,1
15686,7,1
15687,6,1
15688,6,0
15689,7,0
15690,4,0
15691,10,0
15692,3,0
15693,5,0
15694,9,0
15695,6,0
15696,7,0
15697,6,0
15698,7,0
15699,5,0
15700,4,0
15701,7,0
15702,5,1
15703,7,1
15704,8,0
15705,9,0
15706,3,0
15707,2,0
15708,5,0
15709,5,1
15710,4,1
15711,5,1
15712,6,0
15713,7,0
15714,14,0
15715,7,0
15716,3,1
15717,12,0
15718,8,0
15719,1,0
15720,9,0
15721,5,0
15722,4,0
15723,5,0
15724,1,0
15725,4,0
15726,5,1
15727,5,0
15728,6,0
15729,4,0
15730,6,0
15731,4,0
15732,6,0
15733,2,1
15734,4,0
15735,6,0
15736,6,0
15737,9,0
15738,10,0
15739,7,0
15740,4,0
15741,3,1
15742,5,0
15743,3,0
15744,9,0
15745,5,0
15746,4,0
15747,6,0
15748,6,1
15749,5,0
15750,4,0
15751,7,0
15752,7,1
15753,11,0
15754,7,0
15755,7,0
15756,3,0
15757,7,0
15758,3,0
15759,8,0
15760,7,0
15761,7,0
15762,6,0
15763,7,1
15764,4,0
15765,5,0
15766,5,0
15767,15,1
15768,6,0
15769,4,0
15770,5,0
15771,6,1
15772,6,1
15773,3,0
15774,5,0
15775,5,0
15776,3,0
15777,6,0
15778,4,0
15779,4,0
15780,6,0
15781,7,0
15782,4,0
15783,6,0
15784,7,0
15785,5,0
15786,5,0
15787,7,0
15788,6,0
15789,5,0
15790,10,0
15791,6,1
15792,3,0
15793,7,0
15794,4,0
15795,4,0
15796,3,0
15797,7,0
15798,8,1
15799,9,0
15800,6,0
15801,4,0
15802,8,0
15803,7,0
15804,7,0
15805,5,0
15806,5,0
15807,9,0
15808,8,0
15809,10,0
15810,3,0
15811,8,0
15812,7,0
15813,8,0
15814,5,0
15815,3,0
15816,10,1
15817,7,0
15818,8,1
15819,3,0
15820,9,0
15821,7,0
15822,10,0
15823,3,0
15824,1,0
15825,8,0
15826,3,0
15827,4,0
15828,6,0
15829,3,0
15830,6,0
15831,3,0
15832,6,0
15833,3,0
15834,9,0
15835,9,0
15836,12,1
15837,8,0
15838,9,0
15839,10,0
15840,10,1
15841,9,0
15842,1,0
15843,3,0
15844,6,0
15845,7,0
15846,10,0
15847,4,0
15848,7,0
15849,10,0
15850,8,0
15851,7,0
15852,8,0
15853,6,0
15854,7,0
15855,5,0
15856,4,0
15857,3,0
15858,3,0
15859,6,1
15860,9,0
15861,3,1
15862,5,0
15863,10,1
15864,1,0
15865,11,0
15866,2,0
15867,7,1
15868,2,1
15869,8,1
15870,4,1
15871,4,0
15872,7,0
15873,2,0
15874,6,0
15875,4,0
15876,13,0
15877,6,0
15878,5,0
15879,4,1
15880,12,0
15881,10,0
15882,3,0
15883,9,1
15884,4,0
15885,8,0
15886,6,0
15887,3,0
15888,5,1
15889,8,1
15890,7,0
15891,4,0
15892,8,0
15893,5,1
15894,5,0
15895,5,1
15896,2,0
15897,6,0
15898,10,1
15899,3,1
15900,4,0
15901,10,0
15902,6,0
15903,4,0
15904,5,0
15905,10,1
15906,3,1
15907,5,0
15908,8,0
15909,9,0
15910,13,1
15911,8,0
15912,7,0
15913,8,0
15914,3,0
15915,4,1
15916,7,0
15917,5,0
15918,6,0
15919,6,0
15920,4,1
15921,5,1
15922,4,0
15923,5,0
15924,5,1
15925,5,0
15926,4,0
15927,9,0
15928,5,0
15929,8,0
15930,2,0
15931,4,0
15932,6,0
15933,5,1
15934,5,1
15935,11,0
15936,6,0
15937,7,0
15938,4,1
15939,5,1
15940,8,0
15941,7,0
15942,9,0
15943,8,0
15944,6,0
15945,4,0
15946,11,0
15947,9,0
15948,9,0
15949,5,0
15950,1,0
15951,5,0
15952,5,0
15953,7,1
15954,9,0
15955,3,0
15956,2,0
15957,4,0
15958,7,1
15959,6,0
15960,8,0
15961,8,0
15962,8,0
15963,4,0
15964,6,0
15965,5,0
15966,6,0
15967,3,0
15968,7,0
15969,4,0
15970,8,0
15971,6,1
15972,8,0
15973,5,0
15974,10,0
15975,4,0
15976,7,0
15977,6,0
15978,2,1
15979,5,0
15980,8,0
15981,5,1
15982,7,0
15983,12,0
15984,6,1
15985,10,0
15986,8,0
15987,12,0
15988,3,0
15989,6,0
15990,2,0
15991,1,1
15992,5,0
15993,7,0
15994,10,0
15995,6,0
15996,9,0
15997,9,0
15998,7,1
15999,10,0
16000,9,0
16001,6,0
16002,4,1
16003,8,1
16004,11,1
16005,11,0
16006,4,0
16007,7,0
16008,0,1
16009,2,0
16010,8,0
16011,5,0
16012,9,1
16013,11,0
16014,8,0
16015,5,0
16016,11,0
16017,7,0
16018,7,0
16019,5,0
16020,6,1
16021,8,0
16022,5,0
16023,6,0
16024,6,0
16025,5,1
16026,7,1
16027,5,0
16028,3,0
16029,4,0
16030,9,0
16031,7,0
16032,12,0
16033,5,0
16034,8,0
16035,7,0
16036,3,0
16037,5,0
16038,12,0
16039,5,0
16040,7,0
16041,6,0
16042,5,0
16043,4,0
16044,6,0
16045,11,0
16046,8,0
16047,3,0
16048,7,0
16049,4,1
16050,4,0
16051,7,1
16052,8,0
16053,2,1
16054,10,0
16055,3,0
16056,7,0
16057,7,0
16058,5,1
16059,6,0
16060,6,1
16061,4,1
16062,10,0
16063,9,0
16064,5,0
16065,5,1
16066,6,0
16067,6,1
16068,5,0
16069,9,0
16070,7,0
16071,6,0
16072,5,0
16073,4,1
16074,5,0
16075,4,0
16076,8,0
16077,4,0
16078,3,0
16079,5,0
16080,7,0
16081,9,0
16082,4,0
16083,7,1
16084,7,1
16085,4,1
16086,3,0
16087,5,0
16088,4,1
16089,5,0
16090,5,0
16091,8,0
16092,3,0
16093,6,0
16094,7,0
16095,7,0
16096,4,0
16097,8,0
16098,4,0
16099,3,0
16100,3,0
16101,15,1
16102,6,0
16103,2,1
16104,5,1
16105,6,0
16106,4,0
16107,5,0
16108,8,0
16109,7,0
16110,7,1
16111,5,0
16112,7,1
16113,9,0
16114,7,0
16115,8,0
16116,3,1
16117,8,1
16118,3,0
16119,4,0
16120,6,0
16121,6,0
16122,6,0
16123,6,0
16124,3,0
16125,10,0
16126,7,0
16127,8,0
16128,11,0
16129,9,1
16130,8,0
16131,4,0
16132,3,0
16133,5,0
16134,4,0
16135,6,0
16136,7,0
16137,11,1
16138,8,0
16139,6,0
16140,5,0
16141,4,0
16142,6,0
16143,2,0
16144,7,0
16145,8,0
16146,4,1
16147,3,0
16148,9,0
16149,3,0
16150,6,0
16151,5,0
16152,8,0
16153,2,0
16154,3,1
16155,5,0
16156,3,0
16157,4,0
16158,1,0
16159,6,0
16160,6,0
16161,6,0
16162,9,0
16163,3,1
16164,6,0
16165,4,0
16166,7,0
16167,4,0
16168,6,0
16169,2,0
16170,4,0
16171,3,0
16172,6,0
16173,4,0
16174,5,0
16175,4,0
16176,7,0
16177,9,0
16178,4,0
16179,3,0
16180,7,0
16181,5,0
16182,4,0
16183,6,0
16184,8,0
16185,6,0
16186,11,1
16187,9,0
16188,0,0
16189,2,0
16190,4,0
16191,8,0
16192,5,1
16193,6,0
16194,4,1
16195,4,0
16196,4,1
16197,5,0
16198,6,0
16199,10,0
16200,4,1
16201,5,0
16202,7,0
16203,10,1
16204,8,0
16205,5,0
16206,10,1
16207,11,0
16208,3,1
16209,4,0
16210,8,0
16211,4,1
16212,5,0
16213,1,0
16214,1,0
16215,8,0
16216,4,0
16217,6,0
16218,8,0
16219,3,1
16220,2,0
16221,3,1
16222,6,1
16223,6,0
16224,4,0
16225,5,1
16226,10,0
16227,4,0
16228,9,0
16229,4,0
16230,8,0
16231,8,1
16232,6,1
16233,3,0
16234,5,0
16235,7,0
16236,5,0
16237,5,0
16238,6,0
16239,7,0
16240,11,1
16241,4,0
16242,5,0
16243,5,0
16244,6,1
16245,3,0
16246,5,0
16247,5,1
16248,8,0
16249,4,0
16250,7,0
16251,4,0
16252,8,0
16253,9,0
16254,4,0
16255,3,0
16256,5,0
16257,7,0
16258,8,1
16259,8,1
16260,6,0
16261,7,0
16262,7,0
16263,4,0
16264,7,0
16265,3,1
16266,6,0
16267,7,0
16268,0,0
16269,6,1
16270,9,0
16271,5,0
16272,4,1
16273,7,0
16274,3,0
16275,9,0
16276,10,0
16277,5,1
16278,3,1
16279,10,1
16280,10,0
16281,10,0
16282,2,1
16283,8,0
16284,5,1
16285,9,0
16286,10,0
16287,4,0
16288,6,0
16289,7,0
16290,10,1
16291,5,0
16292,3,0
16293,9,1
16294,6,0
16295,7,0
16296,6,0
16297,5,0
16298,10,0
16299,4,0
16300,4,1
16301,6,1
16302,5,1
16303,3,0
16304,5,1
16305,11,0
16306,8,0
16307,4,0
16308,8,0
16309,6,0
16310,2,0
16311,11,0
16312,7,0
16313,2,0
16314,8,0
16315,3,0
16316,4,0
16317,6,1
16318,5,0
16319,6,0
16320,9,1
16321,12,0
16322,2,0
16323,3,0
16324,12,0
16325,6,0
16326,6,0
16327,6,0
16328,6,0
16329,8,0
16330,7,0
16331,4,0
16332,8,1
16333,7,0
16334,9,0
16335,6,0
16336,9,0
16337,6,0
16338,3,1
16339,2,0
16340,4,0
16341,5,0
16342,10,0
16343,6,1
16344,5,0
16345,4,0
16346,4,0
16347,5,0
16348,6,0
16349,6,0
16350,6,0
16351,6,1
16352,5,1
16353,5,0
16354,7,0
16355,11,0
16356,8,0
16357,8,0
16358,4,0
16359,3,1
16360,3,0
16361,3,0
16362,7,0
16363,7,1
16364,2,0
16365,7,0
16366,7,1
16367,2,1
16368,10,0
16369,9,0
16370,9,1
16371,2,0
16372,5,0
16373,1,0
16374,4,0
16375,5,1
16376,6,0
16377,10,1
16378,8,0
16379,8,0
16380,5,0
16381,5,0
16382,7,1
16383,9,0
16384,4,0
16385,10,0
16386,3,0
16387,6,0
16388,5,0
16389,6,0
16390,7,0
16391,14,1
16392,2,0
16393,6,1
16394,6,0
16395,4,1
16396,5,0
16397,4,0
16398,3,0
16399,8,1
16400,2,1
16401,11,1
16402,1,0
16403,4,0
16404,2,0
16405,4,0
16406,7,1
16407,4,1
16408,5,0
16409,7,0
16410,7,1
16411,5,0
16412,8,0
16413,9,0
16414,13,0
16415,5,0
16416,10,0
16417,8,0
16418,6,0
16419,9,0
16420,7,0
16421,7,0
16422,5,0
16423,3,0
16424,10,0
16425,8,0
16426,8,0
16427,5,1
16428,5,0
16429,8,1
16430,11,0
16431,2,0
16432,4,1
16433,5,0
16434,7,0
16435,8,0
16436,11,1
16437,6,0
16438,9,0
16439,9,0
16440,8,0
16441,9,0
16442,7,0
16443,6,0
16444,9,1
16445,6,1
16446,5,0
16447,9,1
16448,3,0
16449,10,1
16450,8,1
16451,5,0
16452,5,0
16453,3,0
16454,6,1
16455,7,0
16456,5,0
16457,6,1
16458,7,0
16459,3,0
16460,8,0
16461,7,1
16462,5,0
16463,4,1
16464,5,1
16465,11,0
16466,10,0
16467,6,0
16468,9,0
16469,6,0
16470,3,1
16471,8,0
16472,6,0
16473,4,0
16474,5,0
16475,6,0
16476,9,0
16477,6,0
16478,8,1
16479,3,0
16480,10,1
16481,6,0
16482,6,0
16483,3,0
16484,11,0
16485,7,0
16486,10,0
16487,3,0
16488,2,0
16489,5,1
16490,5,0
16491,5,0
16492,8,0
16493,8,0
16494,5,0
16495,4,0
16496,4,1
16497,5,0
16498,5,0
16499,8,0
16500,7,0
16501,7,0
16502,5,0
16503,2,0
16504,6,0
16505,5,0
16506,4,0
16507,4,0
16508,5,0
16509,8,0
16510,6,0
16511,8,0
16512,5,0
16513,8,0
16514,4,0
16515,6,0
16516,4,1
16517,2,0
16518,6,0
16519,8,1
16520,4,0
16521,9,0
16522,6,0
16523,9,0
16524,3,0
16525,5,0
16526,4,1
16527,7,0
16528,5,0
16529,3,0
16530,5,0
16531,5,0
16532,4,1
16533,6,0
16534,6,1
16535,5,1
16536,8,0
16537,5,0
16538,7,0
16539,9,1
16540,8,0
16541,5,0
16542,6,0
16543,5,0
16544,10,0
16545,5,0
16546,7,0
16547,4,0
16548,4,1
16549,8,0
16550,3,1
16551,13,1
16552,6,0
16553,5,1
16554,7,0
16555,8,1
16556,7,0
16557,6,1
16558,3,1
16559,11,0
16560,9,0
16561,11,0
16562,9,0
16563,5,0
16564,8,0
16565,4,1
16566,7,0
16567,1,0
16568,6,0
16569,4,0
16570,7,0
16571,7,0
16572,8,0
16573,9,0
16574,6,0
16575,8,0
16576,7,0
16577,6,0
16578,2,0
16579,5,0
16580,8,0
16581,8,1
16582,0,0
16583,5,0
16584,7,1
16585,3,0
16586,3,0
16587,3,0
16588,10,0
16589,4,0
16590,5,0
16591,3,0
16592,6,0
16593,7,0
16594,3,0
16595,4,0
16596,4,1
16597,5,0
16598,8,1
16599,4,0
16600,9,0
16601,5,0
16602,9,0
16603,9,0
16604,8,0
16605,7,0
16606,5,0
16607,6,0
16608,0,0
16609,7,0
16610,3,0
16611,8,0
16612,8,0
16613,9,0
16614,5,1
16615,8,0
16616,10,1
16617,3,1
16618,6,0
16619,12,0
16620,5,0
16621,4,0
16622,8,1
16623,5,0
16624,10,0
16625,3,0
16626,4,0
16627,3,0
16628,6,0
16629,7,0
16630,6,0
16631,2,0
16632,2,0
16633,9,0
16634,6,0
16635,11,0
16636,2,0
16637,3,0
16638,4,0
16639,10,0
16640,8,0
16641,4,0
16642,6,0
16643,7,0
16644,5,0
16645,6,0
16646,7,1
16647,3,0
16648,9,1
16649,4,0
16650,2,0
16651,17,0
16652,6,1
16653,4,0
16654,6,1
16655,2,0
16656,7,1
16657,7,1
16658,8,1
16659,9,0
16660,5,0
16661,6,0
16662,6,0
16663,3,0
16664,6,1
16665,5,0
16666,1,0
16667,6,0
16668,8,1
16669,3,0
16670,8,0
16671,6,0
16672,5,0
16673,9,0
16674,5,0
16675,9,1
16676,8,1
16677,5,0
16678,9,0
16679,3,1
16680,5,1
16681,5,0
16682,2,0
16683,3,0
16684,11,0
16685,6,0
16686,7,0
16687,2,0
16688,11,0
16689,4,0
16690,4,0
16691,2,0
16692,5,1
16693,4,0
16694,10,0
16695,6,0
16696,5,0
16697,4,0
16698,4,0
16699,7,0
16700,4,0
16701,9,1
16702,7,0
16703,4,0
16704,3,0
16705,4,0
16706,7,0
16707,2,0
16708,4,1
16709,8,0
16710,5,0
16711,9,0
16712,10,1
16713,4,0
16714,6,0
16715,9,0
16716,7,0
16717,5,1
16718,5,0
16719,7,0
16720,6,0
16721,3,0
16722,10,0
16723,5,0
16724,4,0
16725,10,0
16726,6,0
16727,3,0
16728,7,0
16729,5,0
16730,5,0
16731,6,1
16732,7,1
16733,4,0
16734,7,0
16735,6,0
16736,5,0
16737,7,0
16738,8,0
16739,5,0
16740,6,0
16741,9,1
16742,7,0
16743,7,0
16744,7,0
16745,6,1
16746,7,0
16747,3,1
16748,5,1
16749,9,0
16750,10,0
16751,3,1
16752,3,0
16753,3,0
16754,7,0
16755,10,0
16756,4,0
16757,2,0
16758,7,0
16759,4,0
16760,7,0
16761,5,0
16762,3,0
16763,8,1
16764,6,1
16765,9,0
16766,6,0
16767,6,0
16768,8,0
16769,9,0
16770,3,0
16771,8,0
16772,7,0
16773,5,0
16774,10,0
16775,6,0
16776,6,0
16777,6,0
16778,7,1
16779,9,0
16780,7,1
16781,12,0
16782,8,1
16783,12,1
16784,2,0
16785,6,0
16786,4,0
16787,2,1
16788,2,0
16789,3,0
16790,9,0
16791,9,0
16792,4,0
16793,7,0
16794,11,1
16795,9,1
16796,8,0
16797,4,0
16798,15,1
16799,8,0
16800,8,1
16801,6,0
16802,9,0
16803,6,0
16804,5,0
16805,7,0
16806,6,0
16807,7,0
16808,5,0
16809,3,1
16810,4,0
16811,5,0
16812,10,0
16813,2,0
16814,5,0
16815,7,0
16816,3,0
16817,7,0
16818,7,0
16819,9,0
16820,8,0
16821,7,0
16822,12,0
16823,11,0
16824,6,0
16825,6,0
16826,5,0
16827,3,1
16828,7,1
16829,5,0
16830,6,0
16831,9,0
16832,5,0
16833,9,0
16834,1,0
16835,9,0
16836,3,0
16837,12,1
16838,5,0
16839,5,0
16840,5,0
16841,5,0
16842,6,0
16843,6,0
16844,2,0
16845,2,0
16846,5,1
16847,6,0
16848,6,0
16849,6,0
16850,7,1
16851,4,0
16852,3,1
16853,2,0
16854,9,0
16855,6,1
16856,4,0
16857,6,0
16858,5,1
16859,5,0
16860,10,1
16861,7,0
16862,4,1
16863,4,0
16864,4,1
16865,10,1
16866,10,0
16867,7,0
16868,5,0
16869,3,0
16870,8,1
16871,6,0
16872,6,0
16873,8,0
16874,7,1
16875,5,0
16876,3,0
16877,5,0
16878,5,0
16879,8,0
16880,3,0
16881,3,1
16882,3,0
16883,3,0
16884,8,0
16885,4,1
16886,6,0
16887,5,1
16888,13,1
16889,14,0
16890,6,1
16891,7,0
16892,3,0
16893,6,0
16894,5,0
16895,5,0
16896,3,0
16897,0,1
16898,5,0
16899,9,0
16900,4,0
16901,9,1
16902,8,1
16903,11,1
16904,3,0
16905,10,0
16906,8,1
16907,5,0
16908,3,0
16909,2,0
16910,10,0
16911,3,0
16912,8,1
16913,6,0
16914,7,0
16915,7,0
16916,9,0
16917,9,0
16918,3,0
16919,6,0
16920,5,0
16921,4,1
16922,6,1
16923,4,0
16924,5,0
16925,4,0
16926,4,0
16927,4,1
16928,10,0
16929,6,0
16930,7,0
16931,11,0
16932,4,1
16933,5,1
16934,5,0
16935,9,0
16936,4,1
16937,6,0
16938,8,1
16939,4,0
16940,7,0
16941,2,1
16942,5,0
16943,5,0
16944,6,0
16945,6,1
16946,6,0
16947,5,0
16948,7,1
16949,7,0
16950,4,1
16951,4,1
16952,6,1
16953,6,1
16954,3,0
16955,5,0
16956,5,0
16957,7,0
16958,7,0
16959,5,1
16960,4,0
16961,4,0
16962,6,0
16963,4,0
16964,4,0
16965,11,0
16966,8,0
16967,10,0
16968,4,1
16969,5,0
16970,5,0
16971,6,0
16972,6,0
16973,6,0
16974,6,0
16975,3,0
16976,6,0
16977,5,0
16978,12,1
16979,8,0
16980,7,1
16981,7,0
16982,8,0
16983,3,0
16984,2,0
16985,6,1
16986,5,0
16987,9,0
16988,9,0
16989,8,0
16990,6,0
16991,3,0
16992,4,0
16993,8,1
16994,10,0
16995,7,1
16996,5,0
16997,7,0
16998,3,0
16999,7,1
17000,4,0
17001,5,0
17002,11,0
17003,12,0
17004,7,0
17005,4,1
17006,2,1
17007,5,0
17008,5,0
17009,4,1
17010,5,1
17011,4,0
17012,7,0
17013,6,1
17014,12,0
17015,1,1
17016,3,0
17017,5,0
17018,6,0
17019,5,0
17020,9,0
17021,3,0
17022,4,0
17023,3,0
17024,8,0
17025,5,0
17026,4,1
17027,4,0
17028,6,1
17029,4,0
17030,5,0
17031,11,0
17032,8,1
17033,6,0
17034,8,1
17035,5,0
17036,7,1
17037,5,1
17038,8,0
17039,8,0
17040,7,0
17041,8,0
17042,11,0
17043,6,0
17044,4,0
17045,8,0
17046,6,0
17047,5,0
17048,8,0
17049,5,0
17050,5,0
17051,6,0
17052,5,0
17053,5,0
17054,4,0
17055,3,0
17056,10,0
17057,9,1
17058,7,0
17059,6,1
17060,8,1
17061,6,0
17062,6,0
17063,8,0
17064,3,0
17065,10,1
17066,5,1
17067,8,0
17068,3,0
17069,3,0
17070,4,0
17071,5,0
17072,5,0
17073,4,0
17074,5,0
17075,8,1
17076,6,0
17077,4,1
17078,9,1
17079,6,0
17080,6,0
17081,4,1
17082,7,0
17083,7,0
17084,8,0
17085,8,0
17086,3,0
17087,8,0
17088,12,1
17089,6,0
17090,3,0
17091,8,0
17092,9,1
17093,2,0
17094,9,0
17095,9,0
17096,4,0
17097,3,0
17098,1,0
17099,4,0
17100,11,0
17101,4,0
17102,6,0
17103,11,0
17104,9,0
17105,6,1
17106,8,0
17107,4,1
17108,3,0
17109,9,1
17110,5,0
17111,7,0
17112,5,1
17113,5,1
17114,2,0
17115,8,0
17116,4,0
17117,6,0
17118,8,1
17119,4,0
17120,5,0
17121,3,0
17122,3,0
17123,7,0
17124,9,1
17125,7,1
17126,10,0
17127,10,1
17128,12,1
17129,4,0
17130,3,0
17131,11,0
17132,5,0
17133,6,1
17134,5,0
17135,4,0
17136,9,0
17137,4,0
17138,7,0
17139,3,1
17140,6,0
17141,9,0
17142,6,0
17143,12,0
17144,6,1
17145,6,0
17146,12,0
17147,5,0
17148,5,0
17149,8,0
17150,9,1
17151,10,0
17152,6,0
17153,10,0
17154,6,0
17155,4,0
17156,9,0
17157,8,0
17158,3,0
17159,6,0
17160,3,0
17161,8,0
17162,7,0
17163,5,0
17164,4,0
17165,8,1
17166,8,1
17167,8,0
17168,4,0
17169,4,0
17170,14,0
17171,3,0
17172,0,0
17173,8,0
17174,10,1
17175,7,0
17176,5,0
17177,2,0
17178,9,0
17179,8,0
17180,8,0
17181,6,0
17182,12,1
17183,3,1
17184,7,0
17185,4,0
17186,6,1
17187,5,0
17188,6,0
17189,6,0
17190,5,0
17191,8,0
17192,3,1
17193,4,0
17194,5,0
17195,6,0
17196,6,0
17197,6,0
17198,2,0
17199,6,0
17200,6,0
17201,6,0
17202,7,0
17203,2,0
17204,7,0
17205,10,0
17206,9,0
17207,3,0
17208,9,1
17209,3,0
17210,10,0
17211,3,0
17212,3,0
17213,8,0
17214,6,0
17215,6,1
17216,7,0
17217,8,0
17218,3,0
17219,4,0
17220,6,0
17221,5,0
17222,4,0
17223,6,0
17224,4,0
17225,7,0
17226,7,0
17227,3,1
17228,3,0
17229,5,0
17230,3,1
17231,15,0
17232,3,0
17233,10,0
17234,4,0
17235,8,1
17236,6,0
17237,1,0
17238,7,0
17239,6,0
17240,10,0
17241,15,0
17242,6,0
17243,7,0
17244,4,0
17245,8,1
17246,6,0
17247,5,1
17248,6,0
17249,7,1
17250,4,0
17251,8,1
17252,2,0
17253,7,0
17254,2,0
17255,9,0
17256,8,1
17257,7,0
17258,9,1
17259,5,0
17260,10,0
17261,3,0
17262,9,0
17263,4,0
17264,7,0
17265,6,1
17266,9,0
17267,6,0
17268,7,0
17269,6,0
17270,7,0
17271,5,0
17272,7,0
17273,8,1
17274,4,0
17275,3,0
17276,5,0
17277,5,0
17278,2,0
17279,6,0
17280,3,0
17281,5,0
17282,8,0
17283,8,0
17284,3,0
17285,6,0
17286,6,1
17287,7,1
