id,degree,Y,catVar
15470,15,0,a
15471,30,0,b
15472,10,0,b
15473,13,0,b
15474,50,0,b
15475,15,0,b
15476,20,1,d
15477,25,0,b
15478,30,0,b
15479,120,0,b
15480,1,1,d
15481,18,0,b
15482,20,0,b
15483,2,0,b
15484,10,0,b
15485,5,0,b
15486,3,0,b
15487,35,0,b
15488,20,1,d
15489,500,0,b
15490,20,0,b
15491,18,0,a
15492,5,0,a
15493,40,0,b
15494,10,0,b
15495,10,0,a
15496,1,0,b
15497,10,0,b
15498,2,0,b
15499,10,0,a
15500,110,1,d
15501,50,0,b
15502,15,0,b
15503,10,1,d
15504,35,0,b
15505,20,0,b
15506,25,0,b
15507,10,0,b
15508,5,0,a
15509,3,1,d
15510,3,1,d
15511,1,0,b
15512,11,0,b
15513,4,1,d
15514,30,0,b
15515,1,0,b
15516,15,0,b
15517,20,0,b
15518,70,0,b
15519,200,0,b
15520,150,1,d
15521,4,0,a
15522,2,0,a
15523,30,0,b
15524,4,1,d
15525,25,1,d
15526,90,0,b
15527,12,1,c
15528,2,1,d
15529,20,1,c
15530,90,0,b
15531,20,0,b
15532,1,0,a
15533,100,0,b
15534,20,0,b
15535,10,1,d
15536,1,0,b
15537,6,0,b
15538,8,0,b
15539,6,1,d
15540,50,0,a
15541,15,0,b
15542,30,1,c
15543,10,1,d
15544,12,0,b
15545,15,0,b
15546,35,0,b
15547,10,0,a
15548,6,0,a
15549,10,0,a
15550,2,0,b
15551,4,0,b
15552,30,0,a
15553,100,0,a
15554,60,0,b
15555,150,1,c
15556,60,0,b
15557,15,0,b
15558,8,0,b
15559,10,0,b
15560,35,0,b
15561,6,0,a
15562,1,0,a
15563,35,0,b
15564,30,0,b
15565,50,0,a
15566,2,1,d
15567,8,1,c
15568,20,0,b
15569,15,0,a
15570,4,1,d
15571,1,0,b
15572,20,0,b
15573,200,0,b
15574,6,0,b
15575,30,0,b
15576,6,1,d
15577,20,0,b
15578,5,0,a
15579,30,0,b
15580,210,0,b
15581,70,1,d
15582,2,0,b
15583,50,1,c
15584,30,0,b
15585,140,0,a
15586,60,0,a
15587,40,0,b
15588,45,0,a
15589,2,0,b
15590,100,0,b
15591,60,1,c
15592,4,0,b
15593,100,0,b
15594,150,0,a
15595,40,0,b
15596,70,0,b
15597,6,1,d
15598,1,0,a
15599,1,0,b
15600,4,0,a
15601,9,0,b
15602,12,0,b
15603,70,0,b
15604,15,1,d
15605,75,0,b
15606,5,1,d
15607,60,0,b
15608,10,0,a
15609,10,0,b
15610,45,0,b
15611,20,0,b
15612,1,0,a
15613,150,0,b
15614,1,0,b
15615,5,1,d
15616,15,0,b
15617,10,0,a
15618,1,0,b
15619,100,0,b
15620,15,0,b
15621,3,0,b
15622,25,0,b
15623,20,0,a
15624,8,0,b
15625,10,0,b
15626,100,0,a
15627,15,1,d
15628,2,0,a
15629,10,0,a
15630,90,1,d
15631,2,0,b
15632,8,0,b
15633,5,0,a
15634,70,0,b
15635,3,1,c
15636,4,0,a
15637,15,0,b
15638,9,0,b
15639,2,0,b
15640,15,0,a
15641,5,0,b
15642,1,0,b
15643,10,1,d
15644,5,0,a
15645,30,0,a
15646,2,0,a
15647,4,0,b
15648,60,0,b
15649,5,0,a
15650,10,1,d
15651,14,1,d
15652,18,0,b
15653,8,0,a
15654,2,0,b
15655,25,1,d
15656,1,0,b
15657,1,0,b
15658,1,0,b
15659,2,0,a
15660,2,0,b
15661,10,0,b
15662,48,0,a
15663,80,0,a
15664,50,1,d
15665,3,1,d
15666,4,0,b
15667,50,0,b
15668,150,1,d
15669,1,0,b
15670,1,0,b
15671,3,0,b
15672,3,0,b
15673,10,0,b
15674,5,1,d
15675,50,1,c
15676,25,0,b
15677,3,0,b
15678,4,0,b
15679,8,1,d
15680,30,1,d
15681,2,1,d
15682,10,1,d
15683,200,0,b
15684,10,1,d
15685,40,0,b
15686,5,0,b
15687,50,0,a
15688,2,0,a
15689,5,0,a
15690,5,0,a
15691,50,0,b
15692,500,0,a
15693,2,0,b
15694,5,0,b
15695,5,0,b
15696,10,0,b
15697,3,0,b
15698,6,0,a
15699,1,0,b
15700,4,0,a
15701,15,1,d
15702,20,0,b
15703,80,1,c
15704,60,0,a
15705,1,0,a
15706,12,0,b
15707,1,0,a
15708,4,1,d
15709,5,1,d
15710,20,1,d
15711,3,0,a
15712,6,0,b
15713,20,0,a
15714,5,0,a
15715,100,0,b
15716,30,1,c
15717,4,1,c
15718,2,0,a
15719,12,0,a
15720,1,0,b
15721,10,0,b
15722,100,0,b
15723,100,0,b
15724,4,0,a
15725,30,0,b
15726,50,0,b
15727,5,0,b
15728,5,1,d
15729,6,0,b
15730,8,0,a
15731,15,0,b
15732,2,0,b
15733,4,1,d
15734,1,0,a
15735,10,0,b
15736,10,0,b
15737,20,0,a
15738,4,0,b
15739,10,0,b
15740,20,1,d
15741,4,0,a
15742,30,0,a
15743,30,0,b
15744,2,0,a
15745,30,1,c
15746,2,0,b
15747,3,1,c
15748,7,0,a
15749,3,0,a
15750,3,0,a
15751,8,1,d
15752,200,1,d
15753,3,0,b
15754,2,0,b
15755,12,0,a
15756,20,0,b
15757,5,0,b
15758,15,0,b
15759,20,0,a
15760,25,1,d
15761,80,0,a
15762,25,0,b
15763,15,0,a
15764,30,0,b
15765,6,1,d
15766,80,0,b
15767,20,0,a
15768,30,0,b
15769,8,0,a
15770,2,1,d
15771,10,1,c
15772,10,0,b
15773,16,0,b
15774,12,0,b
15775,12,0,b
15776,8,0,b
15777,15,0,b
15778,1,0,a
15779,6,0,b
15780,20,0,b
15781,1,0,b
15782,20,0,a
15783,6,1,c
15784,6,0,b
15785,25,0,a
15786,15,0,b
15787,200,0,b
15788,35,0,b
15789,65,0,b
15790,20,0,b
15791,2,0,a
15792,15,0,b
15793,30,0,b
15794,8,0,a
15795,30,0,b
15796,6,1,d
15797,110,0,b
15798,45,0,b
15799,15,1,d
15800,8,0,b
15801,30,0,b
15802,2,0,b
15803,20,0,a
15804,100,0,a
15805,30,0,b
15806,7,0,a
15807,1,0,b
15808,1000,1,d
15809,10,0,b
15810,8,0,a
15811,150,0,a
15812,1,0,a
15813,5,0,a
15814,1,0,b
15815,20,0,b
15816,2,0,b
15817,50,0,a
15818,30,0,b
15819,2,0,a
15820,30,0,b
15821,102,0,a
15822,25,0,b
15823,6,0,b
15824,2,1,d
15825,4,0,b
15826,50,0,b
15827,35,0,a
15828,5,0,b
15829,2,0,a
15830,8,0,b
15831,50,0,a
15832,5,0,b
15833,1,0,b
15834,15,0,a
15835,2,0,b
15836,1,1,d
15837,7,0,b
15838,12,0,b
15839,3,0,b
15840,6,0,b
15841,3,0,a
15842,10,0,b
15843,54,0,b
15844,15,0,b
15845,20,0,a
15846,8,0,a
15847,30,0,b
15848,5,0,b
15849,10,0,b
15850,25,0,b
15851,1,0,b
15852,4,1,d
15853,4,0,b
15854,1,0,a
15855,15,0,a
15856,10,0,b
15857,5,0,b
15858,4,0,b
15859,3,0,b
15860,1,1,c
15861,12,0,a
15862,25,1,c
15863,1,0,b
15864,5,0,b
15865,3,1,c
15866,10,0,b
15867,3,0,b
15868,4,0,b
15869,15,0,a
15870,42,0,a
15871,15,0,b
15872,8,1,d
15873,20,1,c
15874,20,0,a
15875,15,1,d
15876,10,0,a
15877,3,0,a
15878,800,1,c
15879,4,0,b
15880,1,1,d
15881,1,0,a
15882,7,1,d
15883,3,0,b
15884,50,0,b
15885,30,1,c
15886,10,0,a
15887,57,0,a
15888,8,0,a
15889,10,1,d
15890,10,0,a
15891,8,0,a
15892,25,0,a
15893,2,1,d
15894,10,0,b
15895,15,0,a
15896,5,0,b
15897,20,0,b
15898,30,1,d
15899,1,0,b
15900,190,0,a
15901,7,1,c
15902,4,0,b
15903,4,0,b
15904,6,0,b
15905,2,0,a
15906,10,0,b
15907,2,0,a
15908,30,0,b
15909,45,0,b
15910,4,1,c
15911,8,0,b
15912,5,0,b
15913,1,0,a
15914,1,0,b
15915,45,0,b
15916,5,1,d
15917,12,0,b
15918,2,0,b
15919,80,0,a
15920,40,0,a
15921,90,0,a
15922,6,0,b
15923,5,0,a
15924,100,0,b
15925,12,0,b
15926,10,1,d
15927,30,0,b
15928,10,0,a
15929,10,0,a
15930,40,0,a
15931,15,0,a
15932,3,0,b
15933,2,1,d
15934,1,0,b
15935,10,1,d
15936,50,1,d
15937,15,0,a
15938,20,1,d
15939,2,1,d
15940,50,1,d
15941,250,0,b
15942,30,0,b
15943,30,0,a
15944,7,0,b
15945,5,0,b
15946,20,0,b
15947,10,0,b
15948,1,0,a
15949,4,0,a
15950,20,0,a
15951,3,0,b
15952,10,0,b
15953,8,0,b
15954,20,0,b
15955,30,0,b
15956,15,0,b
15957,100,0,a
15958,12,1,c
15959,2,1,d
15960,12,0,b
15961,45,1,c
15962,3,0,b
15963,1,0,b
15964,4,0,b
15965,12,0,b
15966,5,0,b
15967,200,0,b
15968,30,0,b
15969,3,0,a
15970,30,0,b
15971,10,0,a
15972,34,0,b
15973,3,0,b
15974,4,0,b
15975,6,0,b
15976,7,1,d
15977,3,0,b
15978,6,1,c
15979,40,0,b
15980,100,0,b
15981,3,0,b
15982,50,0,a
15983,50,0,b
15984,40,0,b
15985,200,0,a
15986,4,1,c
15987,150,0,b
15988,20,0,b
15989,12,0,b
15990,14,0,b
15991,4,0,b
15992,50,0,b
15993,20,0,b
15994,7,0,b
15995,10,0,b
15996,1,0,a
15997,8,0,b
15998,3,0,b
15999,20,1,d
16000,30,0,b
16001,12,0,b
16002,1,0,b
16003,5,0,b
16004,50,0,b
16005,30,0,b
16006,7,0,a
16007,10,0,a
16008,20,0,a
16009,3,0,b
16010,2,0,b
16011,5,0,b
16012,100,0,b
16013,3,0,a
16014,80,0,b
16015,110,0,b
16016,10,1,d
16017,1,1,d
16018,6,0,a
16019,2,0,a
16020,15,0,b
16021,5,1,d
16022,2,1,d
16023,5,0,b
16024,10,0,b
16025,12,0,a
16026,1,1,d
16027,10,0,b
16028,10,0,b
16029,30,0,a
16030,2,0,a
16031,60,0,b
16032,3,0,b
16033,50,1,d
16034,35,0,b
16035,6,1,d
16036,4,0,b
16037,13,0,b
16038,18,1,c
16039,50,0,a
16040,1,0,b
16041,30,0,b
16042,5,0,b
16043,30,1,d
16044,75,0,b
16045,22,0,a
16046,20,0,a
16047,2,0,b
16048,2,1,d
16049,10,0,b
16050,100,1,d
16051,7,0,b
16052,5,0,a
16053,4,0,b
16054,18,1,d
16055,8,0,a
16056,6,1,d
16057,12,0,b
16058,4,1,d
16059,30,0,a
16060,4,0,b
16061,4,0,b
16062,2,0,b
16063,25,1,d
16064,2,1,d
16065,70,1,d
16066,100,0,b
16067,3,0,b
16068,5,1,d
16069,60,0,b
16070,100,0,a
16071,140,0,a
16072,7,0,a
16073,30,0,b
16074,20,0,b
16075,15,1,c
16076,7,1,d
16077,40,0,b
16078,15,0,b
16079,22,0,a
16080,15,0,b
16081,20,0,b
16082,4,0,b
16083,6,0,a
16084,3,0,a
16085,15,0,b
16086,1,0,b
16087,3,1,d
16088,2,1,c
16089,4,0,b
16090,5,0,a
16091,6,0,b
16092,150,0,b
16093,50,0,b
16094,110,0,b
16095,20,0,a
16096,15,0,b
16097,25,0,b
16098,1,1,d
16099,30,0,b
16100,3,1,d
16101,81,0,b
16102,6,1,d
16103,40,0,b
16104,3,0,b
16105,2,0,b
16106,4,0,b
16107,4,1,c
16108,3,0,b
16109,12,0,b
16110,30,0,b
16111,4,0,b
16112,5,1,d
16113,30,0,b
16114,10,0,b
16115,7,0,b
16116,100,0,a
16117,5,0,b
16118,2,1,d
16119,100,0,a
16120,80,0,b
16121,8,0,b
16122,1,0,b
16123,3,0,b
16124,20,0,b
16125,10,1,c
16126,20,0,b
16127,30,0,b
16128,30,1,d
16129,10,0,b
16130,70,0,b
16131,15,0,b
16132,30,0,b
16133,1,0,b
16134,20,1,d
16135,70,0,b
16136,14,0,b
16137,3,1,d
16138,10,0,b
16139,100,1,c
16140,6,0,b
16141,30,0,a
16142,30,0,b
16143,12,0,b
16144,15,0,b
16145,20,0,a
16146,3,1,d
16147,2,1,d
16148,15,0,b
16149,3,1,d
16150,5,0,b
16151,10,0,b
16152,30,0,b
16153,4,0,b
16154,4,0,b
16155,2,0,b
16156,20,0,b
16157,100,0,b
16158,30,0,b
16159,5,0,b
16160,15,0,a
16161,10,1,d
16162,3,0,a
16163,50,0,b
16164,1,0,a
16165,150,1,c
16166,50,0,a
16167,70,0,b
16168,30,0,b
16169,25,0,b
16170,4,0,b
16171,10,0,b
16172,2,0,b
16173,7,0,b
16174,2,0,b
16175,20,0,b
16176,20,1,d
16177,20,0,b
16178,6,0,a
16179,100,0,b
16180,2,0,b
16181,6,0,b
16182,100,0,b
16183,10,0,b
16184,2,0,b
16185,4,0,a
16186,20,0,b
16187,15,0,b
16188,10,0,b
16189,8,0,b
16190,4,0,a
16191,5,1,d
16192,40,1,d
16193,100,0,b
16194,15,0,b
16195,200,0,b
16196,30,0,b
16197,35,0,b
16198,3,0,a
16199,1,0,a
16200,45,0,b
16201,20,0,b
16202,100,0,b
16203,50,0,a
16204,3,0,b
16205,6,1,d
16206,20,0,b
16207,10,0,a
16208,56,0,b
16209,5,0,b
16210,10,1,c
16211,100,0,a
16212,15,1,d
16213,25,0,b
16214,100,0,b
16215,12,1,d
16216,20,0,b
16217,150,0,b
16218,3,0,b
16219,5,0,a
16220,80,0,a
16221,1,0,b
16222,25,0,b
16223,5,0,b
16224,100,1,d
16225,50,0,a
16226,4,0,b
16227,80,0,b
16228,20,0,b
16229,10,0,a
16230,4,0,b
16231,10,0,b
16232,10,1,d
16233,20,0,b
16234,350,0,b
16235,190,1,d
16236,20,1,d
16237,20,0,a
16238,100,0,b
16239,15,0,b
16240,2,1,c
16241,2,1,d
16242,4,0,b
16243,50,1,d
16244,5,1,c
16245,3,0,b
16246,10,0,b
16247,2,0,b
16248,32,0,b
16249,65,0,a
16250,5,0,a
16251,7,0,b
16252,10,0,b
16253,23,0,b
16254,3,0,b
16255,15,1,c
16256,15,0,b
16257,3,0,b
16258,8,0,b
16259,100,1,d
16260,30,0,b
16261,10,1,d
16262,2,0,b
16263,2,0,b
16264,45,0,b
16265,3,0,b
16266,25,0,b
16267,3,0,b
16268,50,0,b
16269,1,1,d
16270,1,0,a
16271,30,0,b
16272,5,0,b
16273,12,1,d
16274,6,0,b
16275,5,0,b
16276,230,1,d
16277,20,0,b
16278,5,1,c
16279,8,0,b
16280,25,0,b
16281,10,0,a
16282,45,0,b
16283,1,0,b
16284,3,0,b
16285,10,0,b
16286,10,0,b
16287,5,0,b
16288,6,1,d
16289,4,0,a
16290,21,0,b
16291,1,0,b
16292,50,0,a
16293,10,0,a
16294,1,0,b
16295,3,0,b
16296,2,0,b
16297,8,0,b
16298,134,0,b
16299,80,0,b
16300,1,0,a
16301,6,0,b
16302,15,0,a
16303,3,0,b
16304,8,0,b
16305,120,0,b
16306,30,0,b
16307,3,0,b
16308,15,0,a
16309,6,0,b
16310,15,0,b
16311,2,0,b
16312,100,0,a
16313,25,0,b
16314,2,1,d
16315,20,0,b
16316,21,0,b
16317,60,1,d
16318,35,0,b
16319,60,0,b
16320,15,1,d
16321,28,0,b
16322,1,0,b
16323,1,0,b
16324,20,1,d
16325,1,0,a
16326,50,0,b
16327,15,0,b
16328,15,0,b
16329,30,0,b
16330,5,1,c
16331,15,1,d
16332,170,0,b
16333,5,0,b
16334,200,0,b
16335,200,0,b
16336,50,0,b
16337,150,0,a
16338,7,0,b
16339,15,0,a
16340,2,0,b
16341,8,0,a
16342,4,0,b
16343,2,0,a
16344,3,0,b
16345,12,1,d
16346,60,1,d
16347,8,0,a
16348,20,0,b
16349,10,0,b
16350,4,0,a
16351,10,0,b
16352,4,0,b
16353,50,0,b
16354,15,0,a
16355,150,1,d
16356,5,0,a
16357,40,0,b
16358,6,1,c
16359,60,0,a
16360,5,0,a
16361,10,0,b
16362,20,1,d
16363,7,0,b
16364,25,0,b
16365,5,0,b
16366,80,1,d
16367,6,0,b
16368,5,0,a
16369,2,1,d
16370,12,0,b
16371,30,0,a
16372,50,0,b
16373,16,0,b
16374,5,1,d
16375,50,1,d
16376,3,0,a
16377,10,0,b
16378,1,0,b
16379,100,0,b
16380,8,0,b
16381,75,0,b
16382,3,0,b
16383,1,0,b
16384,10,0,b
16385,10,0,b
16386,8,0,b
16387,45,1,d
16388,3,1,d
16389,100,0,b
16390,20,0,b
16391,2,0,a
16392,10,0,b
16393,5,0,b
16394,5,0,b
16395,2,0,b
16396,12,0,a
16397,4,0,b
16398,5,0,b
16399,20,0,b
16400,6,0,b
16401,4,0,a
16402,1,0,b
16403,28,0,b
16404,50,1,d
16405,15,0,a
16406,3,0,b
16407,10,0,b
16408,3,0,b
16409,12,0,b
16410,15,0,b
16411,15,1,c
16412,1,1,c
16413,3,1,c
16414,26,0,b
16415,50,1,d
16416,6,0,b
16417,1000,0,b
16418,4,0,b
16419,126,1,d
16420,30,0,b
16421,3,0,b
16422,100,1,d
16423,14,0,b
16424,6,0,b
16425,12,0,b
16426,3,1,d
16427,300,0,a
16428,15,1,c
16429,40,0,a
16430,25,0,b
16431,40,0,b
16432,1,0,b
16433,2,0,b
16434,500,0,b
16435,70,1,d
16436,2,0,b
16437,1,0,a
16438,20,0,b
16439,30,1,d
16440,10,1,d
16441,6,0,b
16442,2,0,b
16443,10,0,b
16444,40,1,d
16445,2,0,b
16446,5,1,d
16447,30,0,b
16448,10,0,b
16449,11,1,d
16450,50,0,b
16451,10,0,b
16452,45,1,d
16453,2,0,b
16454,15,0,a
16455,30,0,b
16456,30,0,b
16457,4,0,b
16458,4,0,a
16459,10,0,b
16460,1,0,b
16461,4,0,b
16462,20,0,b
16463,50,0,b
16464,4,0,b
16465,10,1,d
16466,10,0,b
16467,3,0,a
16468,10,0,b
16469,10,0,b
16470,10,1,d
16471,5,0,b
16472,5,0,b
16473,2,0,b
16474,50,1,d
16475,60,1,d
16476,3,0,a
16477,10,1,d
16478,10,0,a
16479,2,0,b
16480,6,0,b
16481,9,0,b
16482,3,0,b
16483,1,0,b
16484,29,1,d
16485,20,1,d
16486,10,0,b
16487,20,0,b
16488,15,1,c
16489,20,0,b
16490,10,0,b
16491,10,0,b
16492,1,1,d
16493,7,1,d
16494,2,1,c
16495,5,0,b
16496,40,1,d
16497,8,0,b
16498,20,0,b
16499,2,0,b
16500,50,0,a
16501,74,0,a
16502,8,0,b
16503,5,1,d
16504,5,0,a
16505,3,0,b
16506,150,0,b
16507,5,1,d
16508,12,0,b
16509,5,0,b
16510,3,0,a
16511,15,0,a
16512,15,0,b
16513,35,0,b
16514,7,0,b
16515,2,0,b
16516,4,0,b
16517,2,0,b
16518,7,0,b
16519,15,0,b
16520,6,0,b
16521,30,0,b
16522,4,1,d
16523,30,0,b
16524,5,0,b
16525,10,0,a
16526,6,0,b
16527,3,0,a
16528,10,0,b
16529,10,0,a
16530,4,1,d
16531,10,0,b
16532,43,0,b
16533,25,0,b
16534,3,0,b
16535,30,0,b
16536,15,0,b
16537,20,0,a
16538,1,0,a
16539,10,0,b
16540,60,0,b
16541,50,1,d
16542,2,0,b
16543,7,0,b
16544,2,1,c
16545,15,0,b
16546,10,0,a
16547,57,1,d
16548,3,0,a
16549,8,0,a
16550,5,0,b
16551,5,0,b
16552,30,0,b
16553,200,1,d
16554,15,0,a
16555,20,0,a
16556,7,0,a
16557,4,0,b
16558,75,0,a
16559,20,1,d
16560,100,0,b
16561,80,0,b
16562,3,0,b
16563,5,1,d
16564,25,0,b
16565,100,1,d
16566,3,0,a
16567,40,0,a
16568,20,0,b
16569,1,0,b
16570,5,0,b
16571,25,0,b
16572,2,0,a
16573,10,0,b
16574,70,0,b
16575,5,0,a
16576,40,0,b
16577,60,1,c
16578,100,0,a
16579,13,1,d
16580,1,0,b
16581,7,1,d
16582,1,0,b
16583,2,1,d
16584,50,0,b
16585,6,1,d
16586,250,0,a
16587,200,0,a
16588,10,0,b
16589,4,1,d
16590,3,1,d
16591,10,0,b
16592,30,0,b
16593,3,0,b
16594,8,0,b
16595,3,0,a
16596,2,0,a
16597,3,0,b
16598,10,0,b
16599,30,0,b
16600,8,0,b
16601,20,0,a
16602,10,0,b
16603,8,1,d
16604,1,0,b
16605,15,0,b
16606,3,0,b
16607,100,1,d
16608,10,0,a
16609,30,0,b
16610,5,1,d
16611,200,0,b
16612,2,1,c
16613,15,0,b
16614,1,1,d
16615,10,1,d
16616,4,0,a
16617,15,0,b
16618,10,0,b
16619,25,0,b
16620,30,0,b
16621,10,0,b
16622,100,0,b
16623,100,0,b
16624,7,0,b
16625,4,0,b
16626,2,0,b
16627,150,1,d
16628,100,0,a
16629,30,0,a
16630,110,0,a
16631,6,0,a
16632,3,0,b
16633,10,0,b
16634,10,1,c
16635,20,0,b
16636,8,0,b
16637,3,0,a
16638,15,0,a
16639,10,0,b
16640,50,1,d
16641,2,1,d
16642,6,1,d
16643,6,0,b
16644,1,0,a
16645,300,0,a
16646,100,0,a
16647,6,0,b
16648,15,0,b
16649,10,0,a
16650,60,0,b
16651,2,0,a
16652,20,1,d
16653,30,0,b
16654,1,0,a
16655,40,1,c
16656,80,1,d
16657,20,0,b
16658,10,0,a
16659,120,1,d
16660,10,0,b
16661,30,0,b
16662,5,0,b
16663,25,0,b
16664,25,1,c
16665,18,0,a
16666,1,1,c
16667,200,0,b
16668,30,0,a
16669,230,0,b
16670,250,1,d
16671,12,1,d
16672,3,0,b
16673,15,0,b
16674,50,1,d
16675,2,0,b
16676,80,0,b
16677,30,0,a
16678,1,0,a
16679,35,0,b
16680,10,1,c
16681,15,0,b
16682,5,0,b
16683,25,0,b
16684,15,0,b
16685,15,0,b
16686,11,1,d
16687,6,0,b
16688,5,0,a
16689,10,0,a
16690,1,0,b
16691,5,0,b
16692,10,0,b
16693,1,0,b
16694,2,0,b
16695,2,1,d
16696,40,0,a
16697,30,0,a
16698,10,0,b
16699,20,0,a
16700,25,0,b
16701,10,0,b
16702,50,0,b
16703,200,0,b
16704,40,0,a
16705,400,0,a
16706,8,0,b
16707,2,1,c
16708,2,1,c
16709,15,0,b
16710,10,0,b
16711,15,1,d
16712,200,0,b
16713,40,1,d
16714,12,1,c
16715,1,0,b
16716,20,0,b
16717,3,0,b
16718,22,0,b
16719,3,0,a
16720,100,0,b
16721,5,0,b
16722,2,0,b
16723,10,1,d
16724,30,1,c
16725,25,0,b
16726,5,0,b
16727,1,0,a
16728,30,0,b
16729,3,0,a
16730,25,0,b
16731,3,0,a
16732,10,1,c
16733,3,1,d
16734,12,0,b
16735,45,0,a
16736,10,1,c
16737,30,1,d
16738,50,0,b
16739,50,1,d
16740,70,1,c
16741,3,0,a
16742,28,0,b
16743,50,0,b
16744,10,0,b
16745,5,0,a
16746,1,0,a
16747,4,0,b
16748,40,1,c
16749,2,0,b
16750,2,0,b
16751,10,0,b
16752,50,0,a
16753,2,0,b
16754,15,0,b
16755,10,0,b
16756,3,0,a
16757,30,0,b
16758,2,0,b
16759,10,1,c
16760,100,0,b
16761,100,0,a
16762,12,0,b
16763,6,1,d
16764,12,0,b
16765,6,1,d
16766,3,0,b
16767,50,0,b
16768,1,0,b
16769,9,0,b
16770,30,0,b
16771,5,0,b
16772,70,0,b
16773,80,0,b
16774,2,0,a
16775,200,0,b
16776,280,0,b
16777,2,0,b
16778,7,1,d
16779,1,1,d
16780,10,0,b
16781,30,0,a
16782,12,0,b
16783,9,0,a
16784,2,0,a
16785,50,0,b
16786,11,1,d
16787,50,1,d
16788,15,0,b
16789,2,0,a
16790,20,0,b
16791,10,0,a
16792,15,0,a
16793,5,0,a
16794,7,0,b
16795,11,0,a
16796,2,0,a
16797,45,0,a
16798,30,0,b
16799,8,0,b
16800,15,0,a
16801,2,0,a
16802,2,0,b
16803,3,0,b
16804,8,0,b
16805,2,1,c
16806,2,0,b
16807,2,0,b
16808,4,0,a
16809,8,0,b
16810,4,0,b
16811,1,0,b
16812,30,0,b
16813,10,0,b
16814,2,1,c
16815,150,0,a
16816,6,1,c
16817,5,0,b
16818,210,0,b
16819,1,0,a
16820,4,0,b
16821,30,0,a
16822,1,1,d
16823,20,1,d
16824,10,0,a
16825,4,1,d
16826,60,0,b
16827,1,0,b
16828,2,0,b
16829,15,0,a
16830,20,0,b
16831,1,1,d
16832,3,0,a
16833,3,0,b
16834,10,0,a
16835,8,1,d
16836,100,0,b
16837,20,1,d
16838,40,0,a
16839,1,0,b
16840,10,0,a
16841,34,0,b
16842,10,0,a
16843,8,0,a
16844,2,0,b
16845,16,0,a
16846,5,0,b
16847,6,0,b
16848,5,1,c
16849,40,0,a
16850,160,0,b
16851,15,0,b
16852,150,0,b
16853,4,0,a
16854,10,0,b
16855,21,0,b
16856,17,0,b
16857,50,0,b
16858,9,0,a
16859,10,0,b
16860,5,1,d
16861,7,1,d
16862,15,0,b
16863,90,0,b
16864,20,0,b
16865,100,0,b
16866,5,1,d
16867,4,0,b
16868,30,0,b
16869,40,0,a
16870,80,0,b
16871,4,1,c
16872,2,0,b
16873,1000,1,d
16874,35,0,a
16875,16,0,b
16876,2,0,b
16877,1,0,b
16878,20,1,d
16879,150,0,a
16880,1,0,b
16881,8,0,b
16882,6,0,b
16883,8,0,b
16884,150,0,b
16885,5,0,b
16886,10,0,b
16887,4,0,b
16888,3,0,b
16889,10,0,a
16890,7,1,d
16891,8,0,b
16892,30,0,b
16893,2,0,b
16894,3,0,b
16895,3,0,b
16896,15,0,b
16897,5,0,b
16898,45,0,b
16899,2,0,b
16900,20,0,a
16901,20,0,b
16902,4,0,b
16903,40,0,b
16904,1,0,b
16905,10,0,a
16906,5,1,c
16907,1,0,b
16908,2,0,b
16909,3,0,a
16910,3,0,b
16911,12,0,b
16912,3,0,b
16913,2,0,b
16914,100,1,d
16915,100,1,d
16916,17,0,b
16917,10,0,b
16918,20,1,d
16919,8,0,b
16920,3,0,b
16921,3,0,b
16922,1,1,d
16923,3,0,b
16924,50,0,b
16925,15,1,d
16926,200,0,b
16927,2,0,a
16928,15,0,b
16929,1,0,b
16930,50,0,a
16931,1,0,a
16932,14,1,c
16933,2,0,b
16934,6,0,b
16935,320,0,b
16936,3,0,b
16937,8,0,a
16938,1,1,d
16939,100,0,a
16940,9,0,b
16941,5,0,b
16942,30,1,d
16943,2,0,b
16944,1,0,b
16945,1,0,b
16946,20,0,b
16947,300,1,c
16948,80,0,b
16949,50,0,b
16950,80,0,b
16951,5,0,b
16952,10,0,b
16953,15,0,b
16954,50,0,b
16955,6,1,d
16956,25,0,a
16957,4,1,d
16958,100,0,a
16959,15,0,a
16960,1,0,b
16961,4,1,d
16962,10,0,b
16963,2,1,c
16964,3,0,b
16965,4,0,b
16966,5,0,a
16967,1,0,b
16968,4,0,b
16969,120,0,a
16970,12,0,b
16971,30,0,b
16972,2,0,b
16973,15,1,d
16974,7,0,a
16975,20,0,b
16976,10,1,c
16977,3,0,a
16978,7,0,b
16979,4,0,b
16980,20,0,b
16981,3,0,b
16982,150,1,d
16983,15,0,b
16984,100,0,b
16985,4,0,b
16986,250,0,b
16987,250,0,a
16988,50,1,d
16989,1,0,a
16990,25,0,b
16991,80,0,a
16992,25,0,a
16993,3,0,b
16994,38,0,b
16995,10,0,b
16996,60,0,b
16997,1,0,b
16998,3,1,c
16999,10,1,d
17000,2,0,b
17001,70,0,a
17002,15,1,c
17003,100,1,d
17004,17,0,a
17005,13,0,b
17006,50,0,b
17007,1,0,b
17008,500,0,b
17009,2,0,a
17010,50,0,b
17011,50,0,b
17012,20,0,b
17013,3,0,a
17014,5,0,b
17015,11,1,d
17016,1,0,b
17017,40,0,a
17018,8,1,d
17019,3,1,d
17020,2,1,d
17021,30,0,b
17022,10,0,b
